metric_item_label,metric_cat_label,metric_subcat_label,metric_item_label_subtitle,metric_cat_item_yaxis_label,metric_source_desc_label_fn,metric_source_desc_label_url_fn,geo_label_city,geo_label_state,geo_label_citystate,geo_fips_code,value,date_label,geo_label_proxy_or_real,geo_label_proxy_footnote,geo_fips_desc,date_label_proxy_or_real,date_label_proxy_footnote,value_ci_flag_yesno,value_95_ci_low,value_95_ci_high,value_90_ci_low,value_90_ci_high,geo_strata_region,geo_strata_poverty,geo_strata_Population,geo_strata_PopDensity,geo_strata_Segregation,strata_race_label,strata_sex_label,strata_race_sex_label
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,36.13451117,2014,real,,place,real,,yes,31.03269833,41.98884732,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,36.30561309,2013,real,,place,real,,yes,30.94102697,42.51360364,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,39.84835222,2012,real,,place,real,,yes,34.14839851,46.37523551,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.29021387,2011,real,,place,real,,yes,29.10112669,40.23902054,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,15.41602818,2021,real,,place,real,,yes,12.84583539,18.40485619,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.86922871,2020,real,,place,real,,yes,12.80568691,17.20702153,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,13.83667929,2019,real,,place,real,,yes,11.85714688,16.08792925,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.17828701,2017,real,,place,real,,yes,12.14098771,16.49262147,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,13.84507889,2016,real,,place,real,,yes,11.82764385,16.14034885,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,12.44838229,2015,real,,place,real,,yes,10.53018247,14.64492838,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,12.07605057,2014,real,,place,real,,yes,10.1802055,14.24954116,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,11.59637405,2013,real,,place,real,,yes,9.716670324,13.76173705,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,11.89286792,2012,real,,place,real,,yes,9.955533799,14.11851239,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,11.42060354,2011,real,,place,real,,yes,9.512203532,13.61935355,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.23490593,2018,real,,place,real,,yes,12.22587069,16.51520512,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,12.66168206,2010,real,,place,real,,yes,10.20025771,15.56304245,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),White,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,17.3017227,2021,real,,place,real,,yes,14.63460111,20.35333292,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,17.21996169,2020,real,,place,real,,yes,15.02185039,19.67627849,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,34.24187115,2010,real,,place,real,,yes,28.00222212,41.63960218,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,15.73910219,2019,real,,place,real,,yes,13.65260681,18.08051713,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,15.99792828,2018,real,,place,real,,yes,13.86680893,18.38837167,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,16.42602816,2017,real,,place,real,,yes,14.22985743,18.89774431,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,16.42954483,2016,real,,place,real,,yes,14.1990761,18.94887931,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,15.44031092,2015,real,,place,real,,yes,13.27367012,17.90225932,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.94966997,2014,real,,place,real,,yes,12.75910668,17.45052199,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.81509335,2013,real,,place,real,,yes,12.57878244,17.37591515,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,16.20644319,2012,real,,place,real,,yes,13.83443368,18.90910017,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.23568554,2011,real,,place,real,,yes,12.00251328,16.80347021,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,38.40731496,2021,real,,place,real,,yes,32.9844653,44.57192631,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Black,Both,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.92646562,2010,real,,place,real,,yes,12.12911433,18.23663915,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Female,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,31.19993766,2021,real,,place,real,,yes,26.88840861,36.10213168,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,31.10164655,2020,real,,place,real,,yes,27.55428065,35.04166843,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,29.89922484,2019,real,,place,real,,yes,26.38252373,33.81566981,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),All,Male,
Diabetes Deaths,Chronic Health Conditions,Diabetes and Obesity,"Deaths from diabetes (per 100,000 population, age-adjusted)","Per 100,000","National Vital Statistics System (NVSS), Centers for Disease Control and Prevention",https://www.cdc.gov/nchs/nvss/index.htm,Charlotte,NC,"Charlotte, NC",3712000,14.24129718,2016,real,,place,real,,yes,7.263108839,27.69277328,,,South,Less poor cities (<20% poor),Smaller (<1.3 million),Lower pop. density (<10k per sq mi),Less Segregated (<50%),Hispanic,Both,
